"code","distribution","ncuts","ncond","run","truemean","trueshape","truesdlog"
"wei_cut005_cond2500_rep094","weibull",5,2500,94,10.6666666666667,6,NA
"wei_cut005_cond2500_rep095","weibull",5,2500,95,13.8888888888889,6,NA
"wei_cut005_cond2500_rep096","weibull",5,2500,96,17.1111111111111,6,NA
"wei_cut005_cond2500_rep097","weibull",5,2500,97,20.3333333333333,6,NA
"wei_cut005_cond2500_rep098","weibull",5,2500,98,23.5555555555556,6,NA
"wei_cut005_cond2500_rep099","weibull",5,2500,99,26.7777777777778,6,NA
"wei_cut005_cond2500_rep100","weibull",5,2500,100,30,6,NA
"wei_cut005_cond5000_rep001","weibull",5,5000,1,1,0.6,NA
"wei_cut005_cond5000_rep002","weibull",5,5000,2,4.22222222222222,0.6,NA
"wei_cut005_cond5000_rep003","weibull",5,5000,3,7.44444444444444,0.6,NA
"wei_cut005_cond5000_rep004","weibull",5,5000,4,10.6666666666667,0.6,NA
"wei_cut005_cond5000_rep005","weibull",5,5000,5,13.8888888888889,0.6,NA
"wei_cut005_cond5000_rep006","weibull",5,5000,6,17.1111111111111,0.6,NA
"wei_cut005_cond5000_rep007","weibull",5,5000,7,20.3333333333333,0.6,NA
"wei_cut005_cond5000_rep008","weibull",5,5000,8,23.5555555555556,0.6,NA
"wei_cut005_cond5000_rep009","weibull",5,5000,9,26.7777777777778,0.6,NA
"wei_cut005_cond5000_rep010","weibull",5,5000,10,30,0.6,NA
"wei_cut005_cond5000_rep011","weibull",5,5000,11,1,0.8,NA
"wei_cut005_cond5000_rep012","weibull",5,5000,12,4.22222222222222,0.8,NA
"wei_cut005_cond5000_rep013","weibull",5,5000,13,7.44444444444444,0.8,NA
"wei_cut005_cond5000_rep014","weibull",5,5000,14,10.6666666666667,0.8,NA
"wei_cut005_cond5000_rep015","weibull",5,5000,15,13.8888888888889,0.8,NA
"wei_cut005_cond5000_rep016","weibull",5,5000,16,17.1111111111111,0.8,NA
"wei_cut005_cond5000_rep017","weibull",5,5000,17,20.3333333333333,0.8,NA
"wei_cut005_cond5000_rep018","weibull",5,5000,18,23.5555555555556,0.8,NA
"wei_cut005_cond5000_rep019","weibull",5,5000,19,26.7777777777778,0.8,NA
"wei_cut005_cond5000_rep020","weibull",5,5000,20,30,0.8,NA
"wei_cut005_cond5000_rep021","weibull",5,5000,21,1,1,NA
"wei_cut005_cond5000_rep022","weibull",5,5000,22,4.22222222222222,1,NA
"wei_cut005_cond5000_rep023","weibull",5,5000,23,7.44444444444444,1,NA
"wei_cut005_cond5000_rep024","weibull",5,5000,24,10.6666666666667,1,NA
"wei_cut005_cond5000_rep025","weibull",5,5000,25,13.8888888888889,1,NA
"wei_cut005_cond5000_rep026","weibull",5,5000,26,17.1111111111111,1,NA
"wei_cut005_cond5000_rep027","weibull",5,5000,27,20.3333333333333,1,NA
"wei_cut005_cond5000_rep028","weibull",5,5000,28,23.5555555555556,1,NA
"wei_cut005_cond5000_rep029","weibull",5,5000,29,26.7777777777778,1,NA
"wei_cut005_cond5000_rep030","weibull",5,5000,30,30,1,NA
"wei_cut005_cond5000_rep031","weibull",5,5000,31,1,1.3,NA
"wei_cut005_cond5000_rep032","weibull",5,5000,32,4.22222222222222,1.3,NA
"wei_cut005_cond5000_rep033","weibull",5,5000,33,7.44444444444444,1.3,NA
"wei_cut005_cond5000_rep034","weibull",5,5000,34,10.6666666666667,1.3,NA
"wei_cut005_cond5000_rep035","weibull",5,5000,35,13.8888888888889,1.3,NA
"wei_cut005_cond5000_rep036","weibull",5,5000,36,17.1111111111111,1.3,NA
"wei_cut005_cond5000_rep037","weibull",5,5000,37,20.3333333333333,1.3,NA
"wei_cut005_cond5000_rep038","weibull",5,5000,38,23.5555555555556,1.3,NA
"wei_cut005_cond5000_rep039","weibull",5,5000,39,26.7777777777778,1.3,NA
"wei_cut005_cond5000_rep040","weibull",5,5000,40,30,1.3,NA
"wei_cut005_cond5000_rep041","weibull",5,5000,41,1,1.7,NA
"wei_cut005_cond5000_rep042","weibull",5,5000,42,4.22222222222222,1.7,NA
"wei_cut005_cond5000_rep043","weibull",5,5000,43,7.44444444444444,1.7,NA
"wei_cut005_cond5000_rep044","weibull",5,5000,44,10.6666666666667,1.7,NA
"wei_cut005_cond5000_rep045","weibull",5,5000,45,13.8888888888889,1.7,NA
"wei_cut005_cond5000_rep046","weibull",5,5000,46,17.1111111111111,1.7,NA
"wei_cut005_cond5000_rep047","weibull",5,5000,47,20.3333333333333,1.7,NA
"wei_cut005_cond5000_rep048","weibull",5,5000,48,23.5555555555556,1.7,NA
"wei_cut005_cond5000_rep049","weibull",5,5000,49,26.7777777777778,1.7,NA
"wei_cut005_cond5000_rep050","weibull",5,5000,50,30,1.7,NA
"wei_cut005_cond5000_rep051","weibull",5,5000,51,1,2.2,NA
"wei_cut005_cond5000_rep052","weibull",5,5000,52,4.22222222222222,2.2,NA
"wei_cut005_cond5000_rep053","weibull",5,5000,53,7.44444444444444,2.2,NA
"wei_cut005_cond5000_rep054","weibull",5,5000,54,10.6666666666667,2.2,NA
"wei_cut005_cond5000_rep055","weibull",5,5000,55,13.8888888888889,2.2,NA
"wei_cut005_cond5000_rep056","weibull",5,5000,56,17.1111111111111,2.2,NA
"wei_cut005_cond5000_rep057","weibull",5,5000,57,20.3333333333333,2.2,NA
"wei_cut005_cond5000_rep058","weibull",5,5000,58,23.5555555555556,2.2,NA
"wei_cut005_cond5000_rep059","weibull",5,5000,59,26.7777777777778,2.2,NA
"wei_cut005_cond5000_rep060","weibull",5,5000,60,30,2.2,NA
"wei_cut005_cond5000_rep061","weibull",5,5000,61,1,2.8,NA
"wei_cut005_cond5000_rep062","weibull",5,5000,62,4.22222222222222,2.8,NA
"wei_cut005_cond5000_rep063","weibull",5,5000,63,7.44444444444444,2.8,NA
"wei_cut005_cond5000_rep064","weibull",5,5000,64,10.6666666666667,2.8,NA
"wei_cut005_cond5000_rep065","weibull",5,5000,65,13.8888888888889,2.8,NA
"wei_cut005_cond5000_rep066","weibull",5,5000,66,17.1111111111111,2.8,NA
"wei_cut005_cond5000_rep067","weibull",5,5000,67,20.3333333333333,2.8,NA
"wei_cut005_cond5000_rep068","weibull",5,5000,68,23.5555555555556,2.8,NA
"wei_cut005_cond5000_rep069","weibull",5,5000,69,26.7777777777778,2.8,NA
"wei_cut005_cond5000_rep070","weibull",5,5000,70,30,2.8,NA
"wei_cut005_cond5000_rep071","weibull",5,5000,71,1,3.6,NA
"wei_cut005_cond5000_rep072","weibull",5,5000,72,4.22222222222222,3.6,NA
"wei_cut005_cond5000_rep073","weibull",5,5000,73,7.44444444444444,3.6,NA
"wei_cut005_cond5000_rep074","weibull",5,5000,74,10.6666666666667,3.6,NA
"wei_cut005_cond5000_rep075","weibull",5,5000,75,13.8888888888889,3.6,NA
"wei_cut005_cond5000_rep076","weibull",5,5000,76,17.1111111111111,3.6,NA
"wei_cut005_cond5000_rep077","weibull",5,5000,77,20.3333333333333,3.6,NA
"wei_cut005_cond5000_rep078","weibull",5,5000,78,23.5555555555556,3.6,NA
"wei_cut005_cond5000_rep079","weibull",5,5000,79,26.7777777777778,3.6,NA
"wei_cut005_cond5000_rep080","weibull",5,5000,80,30,3.6,NA
"wei_cut005_cond5000_rep081","weibull",5,5000,81,1,4.6,NA
"wei_cut005_cond5000_rep082","weibull",5,5000,82,4.22222222222222,4.6,NA
"wei_cut005_cond5000_rep083","weibull",5,5000,83,7.44444444444444,4.6,NA
"wei_cut005_cond5000_rep084","weibull",5,5000,84,10.6666666666667,4.6,NA
"wei_cut005_cond5000_rep085","weibull",5,5000,85,13.8888888888889,4.6,NA
"wei_cut005_cond5000_rep086","weibull",5,5000,86,17.1111111111111,4.6,NA
"wei_cut005_cond5000_rep087","weibull",5,5000,87,20.3333333333333,4.6,NA
"wei_cut005_cond5000_rep088","weibull",5,5000,88,23.5555555555556,4.6,NA
"wei_cut005_cond5000_rep089","weibull",5,5000,89,26.7777777777778,4.6,NA
"wei_cut005_cond5000_rep090","weibull",5,5000,90,30,4.6,NA
"wei_cut005_cond5000_rep091","weibull",5,5000,91,1,6,NA
"wei_cut005_cond5000_rep092","weibull",5,5000,92,4.22222222222222,6,NA
"wei_cut005_cond5000_rep093","weibull",5,5000,93,7.44444444444444,6,NA
"wei_cut005_cond5000_rep094","weibull",5,5000,94,10.6666666666667,6,NA
"wei_cut005_cond5000_rep095","weibull",5,5000,95,13.8888888888889,6,NA
"wei_cut005_cond5000_rep096","weibull",5,5000,96,17.1111111111111,6,NA
"wei_cut005_cond5000_rep097","weibull",5,5000,97,20.3333333333333,6,NA
"wei_cut005_cond5000_rep098","weibull",5,5000,98,23.5555555555556,6,NA
"wei_cut005_cond5000_rep099","weibull",5,5000,99,26.7777777777778,6,NA
"wei_cut005_cond5000_rep100","weibull",5,5000,100,30,6,NA
"wei_cut010_cond100_rep001","weibull",10,100,1,1,0.6,NA
"wei_cut010_cond100_rep002","weibull",10,100,2,4.22222222222222,0.6,NA
"wei_cut010_cond100_rep003","weibull",10,100,3,7.44444444444444,0.6,NA
"wei_cut010_cond100_rep004","weibull",10,100,4,10.6666666666667,0.6,NA
"wei_cut010_cond100_rep005","weibull",10,100,5,13.8888888888889,0.6,NA
"wei_cut010_cond100_rep006","weibull",10,100,6,17.1111111111111,0.6,NA
"wei_cut010_cond100_rep007","weibull",10,100,7,20.3333333333333,0.6,NA
"wei_cut010_cond100_rep008","weibull",10,100,8,23.5555555555556,0.6,NA
"wei_cut010_cond100_rep009","weibull",10,100,9,26.7777777777778,0.6,NA
"wei_cut010_cond100_rep010","weibull",10,100,10,30,0.6,NA
"wei_cut010_cond100_rep011","weibull",10,100,11,1,0.8,NA
"wei_cut010_cond100_rep012","weibull",10,100,12,4.22222222222222,0.8,NA
"wei_cut010_cond100_rep013","weibull",10,100,13,7.44444444444444,0.8,NA
"wei_cut010_cond100_rep014","weibull",10,100,14,10.6666666666667,0.8,NA
"wei_cut010_cond100_rep015","weibull",10,100,15,13.8888888888889,0.8,NA
"wei_cut010_cond100_rep016","weibull",10,100,16,17.1111111111111,0.8,NA
"wei_cut010_cond100_rep017","weibull",10,100,17,20.3333333333333,0.8,NA
"wei_cut010_cond100_rep018","weibull",10,100,18,23.5555555555556,0.8,NA
"wei_cut010_cond100_rep019","weibull",10,100,19,26.7777777777778,0.8,NA
"wei_cut010_cond100_rep020","weibull",10,100,20,30,0.8,NA
"wei_cut010_cond100_rep021","weibull",10,100,21,1,1,NA
"wei_cut010_cond100_rep022","weibull",10,100,22,4.22222222222222,1,NA
"wei_cut010_cond100_rep023","weibull",10,100,23,7.44444444444444,1,NA
"wei_cut010_cond100_rep024","weibull",10,100,24,10.6666666666667,1,NA
"wei_cut010_cond100_rep025","weibull",10,100,25,13.8888888888889,1,NA
"wei_cut010_cond100_rep026","weibull",10,100,26,17.1111111111111,1,NA
"wei_cut010_cond100_rep027","weibull",10,100,27,20.3333333333333,1,NA
"wei_cut010_cond100_rep028","weibull",10,100,28,23.5555555555556,1,NA
"wei_cut010_cond100_rep029","weibull",10,100,29,26.7777777777778,1,NA
"wei_cut010_cond100_rep030","weibull",10,100,30,30,1,NA
"wei_cut010_cond100_rep031","weibull",10,100,31,1,1.3,NA
"wei_cut010_cond100_rep032","weibull",10,100,32,4.22222222222222,1.3,NA
"wei_cut010_cond100_rep033","weibull",10,100,33,7.44444444444444,1.3,NA
"wei_cut010_cond100_rep034","weibull",10,100,34,10.6666666666667,1.3,NA
"wei_cut010_cond100_rep035","weibull",10,100,35,13.8888888888889,1.3,NA
"wei_cut010_cond100_rep036","weibull",10,100,36,17.1111111111111,1.3,NA
"wei_cut010_cond100_rep037","weibull",10,100,37,20.3333333333333,1.3,NA
"wei_cut010_cond100_rep038","weibull",10,100,38,23.5555555555556,1.3,NA
"wei_cut010_cond100_rep039","weibull",10,100,39,26.7777777777778,1.3,NA
"wei_cut010_cond100_rep040","weibull",10,100,40,30,1.3,NA
"wei_cut010_cond100_rep041","weibull",10,100,41,1,1.7,NA
"wei_cut010_cond100_rep042","weibull",10,100,42,4.22222222222222,1.7,NA
"wei_cut010_cond100_rep043","weibull",10,100,43,7.44444444444444,1.7,NA
"wei_cut010_cond100_rep044","weibull",10,100,44,10.6666666666667,1.7,NA
"wei_cut010_cond100_rep045","weibull",10,100,45,13.8888888888889,1.7,NA
"wei_cut010_cond100_rep046","weibull",10,100,46,17.1111111111111,1.7,NA
"wei_cut010_cond100_rep047","weibull",10,100,47,20.3333333333333,1.7,NA
"wei_cut010_cond100_rep048","weibull",10,100,48,23.5555555555556,1.7,NA
"wei_cut010_cond100_rep049","weibull",10,100,49,26.7777777777778,1.7,NA
"wei_cut010_cond100_rep050","weibull",10,100,50,30,1.7,NA
"wei_cut010_cond100_rep051","weibull",10,100,51,1,2.2,NA
"wei_cut010_cond100_rep052","weibull",10,100,52,4.22222222222222,2.2,NA
"wei_cut010_cond100_rep053","weibull",10,100,53,7.44444444444444,2.2,NA
"wei_cut010_cond100_rep054","weibull",10,100,54,10.6666666666667,2.2,NA
"wei_cut010_cond100_rep055","weibull",10,100,55,13.8888888888889,2.2,NA
"wei_cut010_cond100_rep056","weibull",10,100,56,17.1111111111111,2.2,NA
"wei_cut010_cond100_rep057","weibull",10,100,57,20.3333333333333,2.2,NA
"wei_cut010_cond100_rep058","weibull",10,100,58,23.5555555555556,2.2,NA
"wei_cut010_cond100_rep059","weibull",10,100,59,26.7777777777778,2.2,NA
"wei_cut010_cond100_rep060","weibull",10,100,60,30,2.2,NA
"wei_cut010_cond100_rep061","weibull",10,100,61,1,2.8,NA
"wei_cut010_cond100_rep062","weibull",10,100,62,4.22222222222222,2.8,NA
"wei_cut010_cond100_rep063","weibull",10,100,63,7.44444444444444,2.8,NA
"wei_cut010_cond100_rep064","weibull",10,100,64,10.6666666666667,2.8,NA
"wei_cut010_cond100_rep065","weibull",10,100,65,13.8888888888889,2.8,NA
"wei_cut010_cond100_rep066","weibull",10,100,66,17.1111111111111,2.8,NA
"wei_cut010_cond100_rep067","weibull",10,100,67,20.3333333333333,2.8,NA
"wei_cut010_cond100_rep068","weibull",10,100,68,23.5555555555556,2.8,NA
"wei_cut010_cond100_rep069","weibull",10,100,69,26.7777777777778,2.8,NA
"wei_cut010_cond100_rep070","weibull",10,100,70,30,2.8,NA
"wei_cut010_cond100_rep071","weibull",10,100,71,1,3.6,NA
"wei_cut010_cond100_rep072","weibull",10,100,72,4.22222222222222,3.6,NA
"wei_cut010_cond100_rep073","weibull",10,100,73,7.44444444444444,3.6,NA
"wei_cut010_cond100_rep074","weibull",10,100,74,10.6666666666667,3.6,NA
"wei_cut010_cond100_rep075","weibull",10,100,75,13.8888888888889,3.6,NA
"wei_cut010_cond100_rep076","weibull",10,100,76,17.1111111111111,3.6,NA
"wei_cut010_cond100_rep077","weibull",10,100,77,20.3333333333333,3.6,NA
"wei_cut010_cond100_rep078","weibull",10,100,78,23.5555555555556,3.6,NA
"wei_cut010_cond100_rep079","weibull",10,100,79,26.7777777777778,3.6,NA
"wei_cut010_cond100_rep080","weibull",10,100,80,30,3.6,NA
"wei_cut010_cond100_rep081","weibull",10,100,81,1,4.6,NA
"wei_cut010_cond100_rep082","weibull",10,100,82,4.22222222222222,4.6,NA
"wei_cut010_cond100_rep083","weibull",10,100,83,7.44444444444444,4.6,NA
"wei_cut010_cond100_rep084","weibull",10,100,84,10.6666666666667,4.6,NA
"wei_cut010_cond100_rep085","weibull",10,100,85,13.8888888888889,4.6,NA
"wei_cut010_cond100_rep086","weibull",10,100,86,17.1111111111111,4.6,NA
"wei_cut010_cond100_rep087","weibull",10,100,87,20.3333333333333,4.6,NA
"wei_cut010_cond100_rep088","weibull",10,100,88,23.5555555555556,4.6,NA
"wei_cut010_cond100_rep089","weibull",10,100,89,26.7777777777778,4.6,NA
"wei_cut010_cond100_rep090","weibull",10,100,90,30,4.6,NA
"wei_cut010_cond100_rep091","weibull",10,100,91,1,6,NA
"wei_cut010_cond100_rep092","weibull",10,100,92,4.22222222222222,6,NA
"wei_cut010_cond100_rep093","weibull",10,100,93,7.44444444444444,6,NA
"wei_cut010_cond100_rep094","weibull",10,100,94,10.6666666666667,6,NA
"wei_cut010_cond100_rep095","weibull",10,100,95,13.8888888888889,6,NA
"wei_cut010_cond100_rep096","weibull",10,100,96,17.1111111111111,6,NA
"wei_cut010_cond100_rep097","weibull",10,100,97,20.3333333333333,6,NA
"wei_cut010_cond100_rep098","weibull",10,100,98,23.5555555555556,6,NA
"wei_cut010_cond100_rep099","weibull",10,100,99,26.7777777777778,6,NA
"wei_cut010_cond100_rep100","weibull",10,100,100,30,6,NA
"wei_cut010_cond150_rep001","weibull",10,150,1,1,0.6,NA
"wei_cut010_cond150_rep002","weibull",10,150,2,4.22222222222222,0.6,NA
"wei_cut010_cond150_rep003","weibull",10,150,3,7.44444444444444,0.6,NA
"wei_cut010_cond150_rep004","weibull",10,150,4,10.6666666666667,0.6,NA
"wei_cut010_cond150_rep005","weibull",10,150,5,13.8888888888889,0.6,NA
"wei_cut010_cond150_rep006","weibull",10,150,6,17.1111111111111,0.6,NA
"wei_cut010_cond150_rep007","weibull",10,150,7,20.3333333333333,0.6,NA
"wei_cut010_cond150_rep008","weibull",10,150,8,23.5555555555556,0.6,NA
"wei_cut010_cond150_rep009","weibull",10,150,9,26.7777777777778,0.6,NA
"wei_cut010_cond150_rep010","weibull",10,150,10,30,0.6,NA
"wei_cut010_cond150_rep011","weibull",10,150,11,1,0.8,NA
"wei_cut010_cond150_rep012","weibull",10,150,12,4.22222222222222,0.8,NA
"wei_cut010_cond150_rep013","weibull",10,150,13,7.44444444444444,0.8,NA
"wei_cut010_cond150_rep014","weibull",10,150,14,10.6666666666667,0.8,NA
"wei_cut010_cond150_rep015","weibull",10,150,15,13.8888888888889,0.8,NA
"wei_cut010_cond150_rep016","weibull",10,150,16,17.1111111111111,0.8,NA
"wei_cut010_cond150_rep017","weibull",10,150,17,20.3333333333333,0.8,NA
"wei_cut010_cond150_rep018","weibull",10,150,18,23.5555555555556,0.8,NA
"wei_cut010_cond150_rep019","weibull",10,150,19,26.7777777777778,0.8,NA
"wei_cut010_cond150_rep020","weibull",10,150,20,30,0.8,NA
"wei_cut010_cond150_rep021","weibull",10,150,21,1,1,NA
"wei_cut010_cond150_rep022","weibull",10,150,22,4.22222222222222,1,NA
"wei_cut010_cond150_rep023","weibull",10,150,23,7.44444444444444,1,NA
"wei_cut010_cond150_rep024","weibull",10,150,24,10.6666666666667,1,NA
"wei_cut010_cond150_rep025","weibull",10,150,25,13.8888888888889,1,NA
"wei_cut010_cond150_rep026","weibull",10,150,26,17.1111111111111,1,NA
"wei_cut010_cond150_rep027","weibull",10,150,27,20.3333333333333,1,NA
"wei_cut010_cond150_rep028","weibull",10,150,28,23.5555555555556,1,NA
"wei_cut010_cond150_rep029","weibull",10,150,29,26.7777777777778,1,NA
"wei_cut010_cond150_rep030","weibull",10,150,30,30,1,NA
"wei_cut010_cond150_rep031","weibull",10,150,31,1,1.3,NA
"wei_cut010_cond150_rep032","weibull",10,150,32,4.22222222222222,1.3,NA
"wei_cut010_cond150_rep033","weibull",10,150,33,7.44444444444444,1.3,NA
"wei_cut010_cond150_rep034","weibull",10,150,34,10.6666666666667,1.3,NA
"wei_cut010_cond150_rep035","weibull",10,150,35,13.8888888888889,1.3,NA
"wei_cut010_cond150_rep036","weibull",10,150,36,17.1111111111111,1.3,NA
"wei_cut010_cond150_rep037","weibull",10,150,37,20.3333333333333,1.3,NA
"wei_cut010_cond150_rep038","weibull",10,150,38,23.5555555555556,1.3,NA
"wei_cut010_cond150_rep039","weibull",10,150,39,26.7777777777778,1.3,NA
"wei_cut010_cond150_rep040","weibull",10,150,40,30,1.3,NA
"wei_cut010_cond150_rep041","weibull",10,150,41,1,1.7,NA
"wei_cut010_cond150_rep042","weibull",10,150,42,4.22222222222222,1.7,NA
"wei_cut010_cond150_rep043","weibull",10,150,43,7.44444444444444,1.7,NA
"wei_cut010_cond150_rep044","weibull",10,150,44,10.6666666666667,1.7,NA
"wei_cut010_cond150_rep045","weibull",10,150,45,13.8888888888889,1.7,NA
"wei_cut010_cond150_rep046","weibull",10,150,46,17.1111111111111,1.7,NA
"wei_cut010_cond150_rep047","weibull",10,150,47,20.3333333333333,1.7,NA
"wei_cut010_cond150_rep048","weibull",10,150,48,23.5555555555556,1.7,NA
"wei_cut010_cond150_rep049","weibull",10,150,49,26.7777777777778,1.7,NA
"wei_cut010_cond150_rep050","weibull",10,150,50,30,1.7,NA
"wei_cut010_cond150_rep051","weibull",10,150,51,1,2.2,NA
"wei_cut010_cond150_rep052","weibull",10,150,52,4.22222222222222,2.2,NA
"wei_cut010_cond150_rep053","weibull",10,150,53,7.44444444444444,2.2,NA
"wei_cut010_cond150_rep054","weibull",10,150,54,10.6666666666667,2.2,NA
"wei_cut010_cond150_rep055","weibull",10,150,55,13.8888888888889,2.2,NA
"wei_cut010_cond150_rep056","weibull",10,150,56,17.1111111111111,2.2,NA
"wei_cut010_cond150_rep057","weibull",10,150,57,20.3333333333333,2.2,NA
"wei_cut010_cond150_rep058","weibull",10,150,58,23.5555555555556,2.2,NA
"wei_cut010_cond150_rep059","weibull",10,150,59,26.7777777777778,2.2,NA
"wei_cut010_cond150_rep060","weibull",10,150,60,30,2.2,NA
"wei_cut010_cond150_rep061","weibull",10,150,61,1,2.8,NA
"wei_cut010_cond150_rep062","weibull",10,150,62,4.22222222222222,2.8,NA
"wei_cut010_cond150_rep063","weibull",10,150,63,7.44444444444444,2.8,NA
"wei_cut010_cond150_rep064","weibull",10,150,64,10.6666666666667,2.8,NA
"wei_cut010_cond150_rep065","weibull",10,150,65,13.8888888888889,2.8,NA
"wei_cut010_cond150_rep066","weibull",10,150,66,17.1111111111111,2.8,NA
"wei_cut010_cond150_rep067","weibull",10,150,67,20.3333333333333,2.8,NA
"wei_cut010_cond150_rep068","weibull",10,150,68,23.5555555555556,2.8,NA
"wei_cut010_cond150_rep069","weibull",10,150,69,26.7777777777778,2.8,NA
"wei_cut010_cond150_rep070","weibull",10,150,70,30,2.8,NA
"wei_cut010_cond150_rep071","weibull",10,150,71,1,3.6,NA
"wei_cut010_cond150_rep072","weibull",10,150,72,4.22222222222222,3.6,NA
"wei_cut010_cond150_rep073","weibull",10,150,73,7.44444444444444,3.6,NA
"wei_cut010_cond150_rep074","weibull",10,150,74,10.6666666666667,3.6,NA
"wei_cut010_cond150_rep075","weibull",10,150,75,13.8888888888889,3.6,NA
"wei_cut010_cond150_rep076","weibull",10,150,76,17.1111111111111,3.6,NA
"wei_cut010_cond150_rep077","weibull",10,150,77,20.3333333333333,3.6,NA
"wei_cut010_cond150_rep078","weibull",10,150,78,23.5555555555556,3.6,NA
"wei_cut010_cond150_rep079","weibull",10,150,79,26.7777777777778,3.6,NA
"wei_cut010_cond150_rep080","weibull",10,150,80,30,3.6,NA
"wei_cut010_cond150_rep081","weibull",10,150,81,1,4.6,NA
"wei_cut010_cond150_rep082","weibull",10,150,82,4.22222222222222,4.6,NA
"wei_cut010_cond150_rep083","weibull",10,150,83,7.44444444444444,4.6,NA
"wei_cut010_cond150_rep084","weibull",10,150,84,10.6666666666667,4.6,NA
"wei_cut010_cond150_rep085","weibull",10,150,85,13.8888888888889,4.6,NA
"wei_cut010_cond150_rep086","weibull",10,150,86,17.1111111111111,4.6,NA
"wei_cut010_cond150_rep087","weibull",10,150,87,20.3333333333333,4.6,NA
"wei_cut010_cond150_rep088","weibull",10,150,88,23.5555555555556,4.6,NA
"wei_cut010_cond150_rep089","weibull",10,150,89,26.7777777777778,4.6,NA
"wei_cut010_cond150_rep090","weibull",10,150,90,30,4.6,NA
"wei_cut010_cond150_rep091","weibull",10,150,91,1,6,NA
"wei_cut010_cond150_rep092","weibull",10,150,92,4.22222222222222,6,NA
"wei_cut010_cond150_rep093","weibull",10,150,93,7.44444444444444,6,NA
"wei_cut010_cond150_rep094","weibull",10,150,94,10.6666666666667,6,NA
"wei_cut010_cond150_rep095","weibull",10,150,95,13.8888888888889,6,NA
"wei_cut010_cond150_rep096","weibull",10,150,96,17.1111111111111,6,NA
"wei_cut010_cond150_rep097","weibull",10,150,97,20.3333333333333,6,NA
"wei_cut010_cond150_rep098","weibull",10,150,98,23.5555555555556,6,NA
"wei_cut010_cond150_rep099","weibull",10,150,99,26.7777777777778,6,NA
"wei_cut010_cond150_rep100","weibull",10,150,100,30,6,NA
"wei_cut010_cond200_rep001","weibull",10,200,1,1,0.6,NA
"wei_cut010_cond200_rep002","weibull",10,200,2,4.22222222222222,0.6,NA
"wei_cut010_cond200_rep003","weibull",10,200,3,7.44444444444444,0.6,NA
"wei_cut010_cond200_rep004","weibull",10,200,4,10.6666666666667,0.6,NA
"wei_cut010_cond200_rep005","weibull",10,200,5,13.8888888888889,0.6,NA
